fips,state,population,pop_change_2018,unemployment_rate,median_hh_income,pct_below_povert,feb_temp_avg,aug_temp_avg,prc_bachelors,physicians_per_pop
21195,KY,58402,-460,5.9,37124,31.5,6.8,23.6,13,230.9
21197,KY,12442,121,6,37776,32.9,5.5,23.7,14.7,230.9
21199,KY,64623,266,5.1,41541,26.4,7.1,24.2,15.3,230.9
21201,KY,2135,3,4.9,45146,28.9,4.2,23.2,16,230.9
21203,KY,16750,-7,4.9,37732,30.2,6.1,23.8,10.6,230.9
21205,KY,24583,21,5.2,41196,23.9,4.3,22.6,26.6,230.9
21207,KY,17821,82,5.8,34648,30.5,7.6,24.2,12.9,230.9
21209,KY,56031,1241,3.3,73500,10.9,4.9,24.2,28.6,230.9
21211,KY,48518,1023,3.5,66056,13.6,4.7,24.2,24.2,230.9
21213,KY,18529,424,3.9,51769,21.5,7.4,25.2,14.2,230.9
21215,KY,18794,323,3.6,85899,9.7,5,24.3,20.2,230.9
21217,KY,25549,-13,4.3,45429,26.7,6.3,24.1,19.2,230.9
21219,KY,12311,111,4,51027,24.2,7.3,25.1,12.9,230.9
21221,KY,14643,219,4.7,49767,25,6.9,25.3,16.9,230.9
21223,KY,8515,-50,4.3,51674,20.6,4,24.2,12,230.9
21225,KY,14505,-135,5,47067,21.9,4.4,24.9,11,230.9
21227,KY,131264,2269,3.7,53478,19.6,7.1,25.2,30.6,230.9
21229,KY,12084,145,3.7,50246,20.9,5.3,24.1,17.7,230.9
21231,KY,20468,-153,7,33701,36,7.6,24.2,12.8,230.9
21233,KY,13111,40,4.2,47132,22,4.9,25,9.8,230.9
21235,KY,36242,113,5,36863,33.9,7,23.7,19.2,230.9
21237,KY,7177,-68,7.7,30144,43.6,5.7,23.6,7.6,230.9
21239,KY,26533,137,3.1,66164,13.2,5.4,24.5,32.9,230.9
22001,LA,62190,-324,5.4,40484,35.4,15.4,28.2,13.4,260.3
22003,LA,25605,-26,5.6,44395,22.7,14.6,28.6,12.7,260.3
22005,LA,124672,1644,4.1,77758,14.2,16.3,28.6,26.8,260.3
22007,LA,22300,-280,6.7,48120,28.7,16.9,28.7,10.2,260.3
22009,LA,40462,-409,5.7,37731,36.9,13.8,28.3,12.1,260.3
22011,LA,37253,406,5.3,57005,18.7,14,28.8,17.5,260.3
22013,LA,13308,-331,5.8,34047,36.3,11.2,29,12.4,260.3
22015,LA,127185,127,4.3,56754,20.2,11.2,29.7,25.6,260.3
22017,LA,242922,-3112,5.5,40467,35.6,11.3,29.7,23.5,260.3
22019,LA,203112,782,3.8,50531,21.1,14.6,28.6,21.9,260.3
22021,LA,9960,13,5.7,40842,30.1,11.9,28.3,14.2,260.3
22023,LA,6968,42,3.5,57299,19.6,14.9,28.6,11.6,260.3
22025,LA,9608,-225,6.8,35812,37,12.8,28.2,11.7,260.3
22027,LA,15944,-58,5.2,33659,41.1,10.7,28.5,14.7,260.3
22029,LA,19572,-277,7,35840,38.7,13.3,28.1,12.8,260.3
22031,LA,27436,171,5.7,44457,24.5,11.6,29.2,14.2,260.3
22033,LA,440956,-2651,4.3,52945,23.8,15.9,28.5,34.7,260.3
22035,LA,7037,-96,10.3,27714,61.5,12.6,28.4,8.5,260.3
22037,LA,19305,-103,4.7,45174,24.1,15.6,28.2,12.6,260.3
22039,LA,33443,-182,5.8,34113,34.2,14.6,28.3,12.8,260.3
22041,LA,20156,-105,7.1,34446,41.7,12.4,28.4,11.9,260.3
22043,LA,22482,160,5.9,43502,24.4,12.8,28.3,8.4,260.3
22045,LA,70941,-1060,5.8,42909,39.3,16.4,28.3,12.7,260.3
22047,LA,32721,-199,6.2,47917,32.7,16.2,28.4,14.5,260.3
22049,LA,15902,9,4.6,40828,31.5,11.1,28.6,13.5,260.3
22051,LA,434051,-2245,4.4,50871,25.7,17.4,28.8,26.1,260.3
22053,LA,31582,91,4.7,44492,23.8,15,28.4,15.9,260.3
22055,LA,242782,1248,4.5,57821,20.4,15.9,28,32.1,260.3
22057,LA,98115,-87,4.7,52651,22.8,17.8,28.9,16.6,260.3
22059,LA,14917,-12,4.4,45742,24.2,12.8,28.2,12.2,260.3
22061,LA,47196,-269,5.2,36525,29.9,10.8,28.6,36.5,260.3
22063,LA,139567,1529,4.1,63088,15,16.1,28.5,18.3,260.3
22065,LA,11161,-182,8.3,28452,56.3,13.2,28.5,12.6,260.3
22067,LA,25398,-289,8.2,34023,41.1,11.6,28.9,13,260.3
22069,LA,38659,-379,5.8,36298,33.4,12.4,29,17.8,260.3
22071,LA,391006,-532,5,38855,33.6,17.1,28.6,36.8,260.3
22073,LA,154475,-1282,5.2,44371,30.3,11.1,28.6,24.3,260.3
22075,LA,23410,43,4.6,58643,20.3,17.5,28.8,19.6,260.3
22077,LA,21940,-272,5.4,46603,27.7,15.3,28.3,15.2,260.3
22079,LA,130562,-720,5.3,48116,25.2,13.7,28.4,20.5,260.3
22081,LA,8477,-42,4.4,36865,33.3,11.7,29.3,13.9,260.3
22083,LA,20192,-223,6.2,35103,36.9,11.8,28.4,13.5,260.3
22085,LA,24032,23,5.2,36423,30.1,12.2,29,13.1,260.3
22087,LA,46721,613,5,43983,29.8,17,28.6,12.3,260.3
22089,LA,52879,206,4.4,67585,21.7,17.4,28.8,24.2,260.3
22091,LA,10262,-123,6.6,38699,35.3,15.7,28.1,13.9,260.3
22093,LA,21037,-287,6.2,53903,25,16.9,28.7,14.3,260.3
22095,LA,43184,-155,5.7,50830,28.9,16.9,28.8,16.3,260.3
22097,LA,82764,-683,6.2,36624,46.6,15.1,28.2,14.2,260.3
22099,LA,53621,-500,5.2,46229,27.5,16.3,28.3,14.4,260.3
22101,LA,49774,-898,6.6,39764,28.8,16.9,28.7,10.6,260.3
22103,LA,258111,2291,4.2,67054,17,16.6,28.3,33.5,260.3
22105,LA,133777,1455,5.5,47128,24.3,16.2,28.3,19.4,260.3
22107,LA,4462,-121,7.7,28962,47.7,13.4,28.4,10.5,260.3
22109,LA,111021,-670,5,51665,22.6,17.8,29.1,15.8,260.3
22111,LA,22330,-124,5.7,43584,29.5,10.9,28.8,14.6,260.3
22113,LA,59830,-107,5.3,48263,25.2,15.7,28.2,14.2,260.3
22115,LA,48860,-1659,6.6,47664,23.6,13.3,28.8,16.8,260.3
22117,LA,46582,-27,5.7,36850,36.7,15.8,27.9,11.7,260.3
22119,LA,38798,-476,6.1,35070,34.5,11.1,29.3,15.1,260.3
22121,LA,26427,220,4.4,58205,20,16,28.5,20.6,260.3
22123,LA,10982,7,9.2,39332,34,12.1,28.6,12.6,260.3
22125,LA,15460,83,4,60296,19.3,15.1,28.3,22.2,260.3
22127,LA,14134,-201,6.3,40133,28.7,12,28.5,14.4,260.3
23001,ME,107679,110,3.3,49935,17.3,-6.1,19.6,22.2,330.2
23003,ME,67111,-484,4.8,39450,19.1,-11.7,17.1,18.9,330.2
23005,ME,293557,1213,2.7,71586,8,-5.5,19.8,46.7,330.2
23007,ME,29897,45,4,49561,20.4,-9.3,17,25.4,330.2
23009,ME,54811,214,3.8,52148,15.9,-5.9,19.2,32.3,330.2
23011,ME,122083,154,3.2,52154,15,-6.1,19.6,27.1,330.2
23013,ME,39771,-98,3.2,56678,16.1,-5.4,19.1,31,330.2
23015,ME,34342,152,3.3,56211,16.8,-5.1,19.3,32.7,330.2
23017,ME,57618,188,4,44243,26.3,-7.9,18.1,19,330.2
23019,ME,151096,-94,3.8,47840,17.1,-8.2,18.7,27.1,330.2
23021,ME,16800,-1,4.2,40066,23.8,-10.2,17.4,18.3,330.2
23023,ME,35634,211,2.7,65969,13,-5.1,19.7,35.5,330.2
23025,ME,50592,171,4.8,43755,21.1,-9.8,17.3,16.5,330.2
23027,ME,39694,-106,3.5,49482,20.2,-6.3,19.2,29.6,330.2
23029,ME,31490,-50,4.9,39522,26.8,-6.1,18.7,20.8,330.2
23031,ME,206229,1716,3,65984,10.5,-4.8,19.9,31.4,330.2
24001,MD,70975,-411,5.5,43535,21.3,1.9,22.1,18.3,386
24003,MD,576031,4439,3.3,97051,9.6,3.7,25.6,40.9,386
24005,MD,828431,-172,4,75836,13,1.9,24.3,38.6,386
24009,MD,92003,638,3.5,106270,6.6,4,25.4,31.1,386
24011,MD,33304,196,3.8,56627,19.9,3.7,25,16.9,386
24013,MD,168429,809,3.2,95956,6.1,1.4,23.1,35.6,386
24015,MD,102826,253,4.4,72739,12.8,1.5,24.7,22.8,386
24017,MD,161503,2052,3.9,92616,9.3,4.6,25.6,28.9,386
24019,MD,31998,-147,5.2,48682,27,4.4,25.6,20.8,386
24021,MD,255648,4689,3.5,95196,7.4,1.8,23.2,40.6,386
24023,MD,29163,-98,4.8,49147,18.4,0.6,19.6,20.1,386
24025,MD,253956,2066,3.6,87959,9.7,1.1,24.6,35.8,386
24027,MD,323196,3822,3,116719,6.2,2.6,23.8,61.4,386
24029,MD,19383,-54,4.3,55514,19.2,2,25.3,34.2,386
24031,MD,1052567,4323,3.2,107758,8.4,2.9,23.9,59,386
24033,MD,909308,507,4.1,82445,12,3.8,25,32.7,386
24035,MD,50251,584,3.3,93751,8.6,2.8,25.2,34.9,386
24037,MD,112664,251,3.8,89964,10.6,4.4,25.5,31.5,386
24039,MD,25675,-238,6.9,42098,31.4,5.5,25.8,15.7,386
24041,MD,36968,-52,3.7,64245,14.6,3.8,25.6,38.6,386
24043,MD,150926,638,4.3,62556,16.5,1.7,23.3,21.4,386
24045,MD,103195,832,5.2,54313,20.1,5.1,25.4,26.8,386
24047,MD,51823,246,8,59266,17.7,5.7,25.3,30.4,386
24510,MD,602495,-7346,5.7,50501,26.1,3.2,25.7,31.2,386
25001,MA,213413,-69,4.3,69001,9.9,0.4,21.8,42.8,449.5
25003,MA,126348,-137,4,58375,15.9,-4.1,19,33.4,449.5
25005,MA,564022,3451,4.3,66005,14.3,-0.2,22.2,28,449.5
25007,MA,17352,31,4.6,70224,11.7,0.6,22,44.2,449.5
25009,MA,790638,5478,3.4,76373,13.3,-1.6,21.2,39.4,449.5
25011,MA,70963,176,3,58992,14.5,-3.3,20.3,37.2,449.5
25013,MA,470406,2138,4.6,52682,25.8,-2.3,20.8,27.2,449.5
25015,MA,161355,117,3,74456,9.4,-3.1,20.5,46.5,449.5
25017,MA,1614714,9720,2.7,100374,8,-1.6,21.7,55.2,449.5
25019,MA,11327,57,4.4,97525,5.6,0.7,21.2,51.7,449.5
25021,MA,705388,4071,3,100184,5.9,-0.6,22.1,53,449.5
25023,MA,518132,3163,3.5,89678,7.3,-0.2,22.1,36.7,449.5
25025,MA,807252,5797,3,68743,24.1,-0.3,22.3,44.8,449.5
25027,MA,830839,4910,3.5,71767,10.8,-2.4,20.7,35.9,449.5
26001,MI,10362,39,6.6,39862,31.6,-7.1,18.5,15.7,287
26003,MI,9097,-40,7.8,47441,18.5,-9.8,17.3,17.4,287
26005,MI,117327,894,3.3,62247,13.6,-3.6,20.6,22.7,287
26007,MI,28360,-78,5.1,42792,22.6,-7.2,18.6,17.5,287
26009,MI,23365,96,5.6,56456,18.7,-6.9,18.3,28.2,287
26011,MI,15041,8,7.1,42540,24.1,-5.8,19.9,11.8,287
26013,MI,8320,-118,6.1,43435,21,-12.3,16.3,14.5,287
26015,MI,61157,528,3.4,64121,10.8,-4.1,20.4,20.1,287
26017,MI,103923,-266,4.8,50576,24.8,-4.8,20.6,18.9,287
26019,MI,17753,149,5.5,51905,15.7,-5.9,18.9,29.3,287
26021,MI,154141,-221,4.3,51509,21.1,-2.7,20.7,27.7,287
26023,MI,43622,199,3.7,50477,21.2,-3,20.9,14.2,287
26025,MI,134487,129,4.2,48413,27.6,-3.3,20.8,21.2,287
26027,MI,51653,200,4.1,55978,17.3,-3.1,20.5,19.1,287
26029,MI,26244,25,4.7,54491,16,-7.2,18.3,31,287
26031,MI,25413,15,9.2,48589,25.9,-8,17.9,20.5,287
26033,MI,37517,-197,6.6,47380,22.4,-9.8,17.5,21,287
26035,MI,30757,160,6.1,39394,32.4,-6.4,18.7,12.1,287
26037,MI,79332,783,3.2,70967,8.6,-4.3,20.9,31.4,287
26039,MI,13901,-16,6,46930,26.1,-7.3,17.8,18.8,287
26041,MI,35857,-39,5.3,49292,17.4,-9.6,17.9,21.5,287
26043,MI,25383,-45,3.8,52348,15.1,-11.8,17,26.5,287
26045,MI,109826,349,3.5,66716,12.2,-3.9,20.6,26.8,287
26047,MI,33308,181,5.9,58891,11.4,-7.7,18.1,33.7,287
26049,MI,406892,-781,4.9,48370,28.9,-4.1,21.2,20.9,287
26051,MI,25337,100,5.6,44635,26.8,-6,19.5,13.8,287
26053,MI,15096,-242,5.1,39934,26.8,-13.2,16.3,19.8,287
26055,MI,92573,777,3.7,64591,11.5,-6.1,18.7,35.1,287
26057,MI,40599,-412,4.7,48988,20.8,-4.3,20.7,14,287
26059,MI,45749,-94,4,50388,20,-3.2,20.7,17,287
26061,MI,36219,-178,5.1,42282,15.5,-11.6,17,33.2,287
26063,MI,31166,-105,4.6,45817,18.4,-5,19.9,15.5,287
26065,MI,292735,408,3.6,52837,19.1,-3.8,20.7,38.5,287
26067,MI,64210,-19,3.4,61667,12.4,-4.4,20.5,16.1,287
26069,MI,25081,-41,6.4,41256,27.5,-6.4,19.2,16.3,287
26071,MI,11117,-2,5.6,40959,24.7,-13.1,16.1,18.8,287
26073,MI,70562,-563,3.9,47056,16.8,-5,19.9,29.2,287
26075,MI,158823,133,3.9,52047,19.9,-3.2,20.7,21.4,287
26077,MI,264870,1869,3.4,55881,16.5,-3.4,20.7,38.1,287
26079,MI,17824,229,5.9,46068,21.8,-7,18.1,11.9,287
26081,MI,653786,4555,3,61675,14.6,-4.4,20.4,35.2,287
26083,MI,2113,11,6.9,51641,18.6,-11,17.2,30.4,287
26085,MI,11881,-103,6.9,36044,36.4,-6.1,18.7,11.3,287
26087,MI,88028,-155,5.2,65209,13.9,-4.3,21,17.8,287
26089,MI,21764,88,4.2,67349,10.6,-5.6,19,42.8,287
26091,MI,98266,-216,4.1,55762,14,-2.3,21.4,20.9,287
26093,MI,191224,1338,3.3,84048,5.5,-3.8,20.9,34.8,287
26095,MI,6283,-75,6.2,43196,26.8,-10.3,17,16.3,287
26097,MI,10787,31,9.7,46645,20.8,-9.5,17.6,21.8,287
26099,MI,874759,2783,4,62191,16,-3.1,22.1,24.5,287
26101,MI,24528,107,5.7,47401,21.9,-5.9,18.8,20,287
26103,MI,66516,-49,4.9,54093,14.8,-11.7,16.7,31.5,287
26105,MI,29100,77,4.9,51083,18.6,-5.5,18.9,23.2,287
26107,MI,43545,187,5,45804,20.7,-6,19,21.9,287
26109,MI,22983,-24,4,46486,17.3,-10.3,17.7,16.7,287
26111,MI,83209,-36,4,58057,13.5,-4.7,20.4,34,287
26113,MI,15113,82,5,48413,21.1,-6.9,18.1,13.2,287
26115,MI,150439,847,4.2,62522,13.5,-1.7,22.3,19.1,287
26117,MI,63968,424,4.2,50396,19.9,-5.1,19.9,13,287
26119,MI,9265,36,8.6,40650,32.2,-7.7,17.8,12.8,287
26121,MI,173588,-68,4.5,49960,21.9,-4.2,20.3,19.1,287
26123,MI,48892,567,4.3,48860,23,-5.5,19.3,15.9,287
26125,MI,1259201,3019,3.3,80319,9.6,-3.7,21.3,46.4,287
26127,MI,26625,167,6.1,50374,23.3,-5,19.3,18.8,287
26129,MI,20952,8,7,41201,26.6,-7,18.7,12.1,287
26131,MI,5795,-80,7.8,40798,25,-12.6,16.8,17.5,287
26133,MI,23341,87,4.4,45607,25.2,-6.8,18.2,13.8,287
26135,MI,8276,13,6.4,38927,28.2,-7.6,18.1,10.7,287
26137,MI,24665,96,5.2,51292,16.3,-8.1,17.2,24.2,287
26139,MI,290494,3572,2.8,70420,5.7,-3.8,20.7,33.5,287
26141,MI,12738,-32,8,45502,23.2,-7.7,18.1,17.3,287
26143,MI,23884,109,7.8,38613,33.3,-6.9,18.3,14.9,287
26145,MI,190800,-1196,4.8,48805,23.9,-4.4,20.9,21.1,287
26147,MI,159337,124,4.7,56557,19.6,-3.3,21.7,18.3,287
26149,MI,61043,224,3.7,52689,17.9,-3.2,20.7,15.7,287
26151,MI,41182,-37,5.1,46184,22,-4.6,20.5,14.2,287
26153,MI,8068,22,7.1,44887,22,-9.6,17.7,15.8,287
26155,MI,68192,-267,4.3,54149,15.3,-4.4,21,17.2,287
26157,MI,52516,-278,5.5,51113,17.8,-4.6,20.6,13.6,287
26159,MI,75448,102,4.8,57363,23.2,-3.2,20.6,20.9,287
26161,MI,370963,1755,3,72267,12.6,-3,21.1,55.2,287
26163,MI,1753893,-2371,5.2,46440,32.4,-2.6,22.2,23.3,287
26165,MI,33466,210,4.7,46396,19.7,-6.7,18.2,17.9,287
27001,MN,15902,93,5.6,44016,20.1,-14.3,17.9,17.4,302.7
27003,MN,353813,3292,2.8,82284,7.4,-12.1,19.7,29.7,302.7
27005,MN,34371,296,3.6,59440,15.8,-16.8,17.4,24.5,302.7
27007,MN,46847,363,4.1,47073,23.6,-16.8,17.4,28.1,302.7
27009,MN,40545,418,3.5,61341,12,-13.6,19.2,22.6,302.7
27011,MN,4989,-22,3.8,51058,15.4,-15.6,19.7,15,302.7
27013,MN,67427,540,2.5,58132,10.9,-13.1,19.9,33.6,302.7
27015,MN,25111,-61,3.4,60626,10.4,-13.7,20.2,20.4,302.7
27017,MN,35837,303,4.1,60412,11,-13.6,17.9,22.5,302.7
27019,MN,103551,1401,2.5,104248,3.7,-12.2,19.9,48.1,302.7
27021,MN,29519,183,5.1,48651,20.3,-14.8,17.9,22.4,302.7
27023,MN,11924,-34,3.2,53540,13,-14.7,19.8,19.1,302.7
27025,MN,55922,708,3.4,82814,7.4,-12.3,19.3,20.5,302.7
27027,MN,63955,273,2.9,65914,13.2,-17.6,18.6,33.5,302.7
27029,MN,8810,-27,8.1,51475,17.8,-16.8,17.4,16.1,302.7
27031,MN,5393,9,3.5,54465,13.6,-15.1,15.1,42.4,302.7
27033,MN,11277,0,3.6,51788,16.1,-14.3,19.7,21.2,302.7
27035,MN,64889,574,3.9,53481,16.6,-14.1,18.4,24.3,302.7
27037,MN,425423,3602,2.5,86403,7.9,-11.8,20.4,41.8,302.7
27039,MN,20822,85,3,75955,7.3,-12.2,19.2,24.4,302.7
27041,MN,37964,408,2.8,60979,9.5,-15.3,19,25.4,302.7
27043,MN,13758,-6,3.5,52560,17.6,-12.8,19.8,17.8,302.7
27045,MN,21058,76,3.1,58761,14.5,-11.4,19,21.1,302.7
27047,MN,30444,-93,3.2,52010,13.2,-12.5,19.4,16.7,302.7
27049,MN,46403,69,2.7,67039,7.9,-12,19.9,25,302.7
27051,MN,6021,83,4,54917,14.4,-16,19.3,19.4,302.7
27053,MN,1259428,11182,2.5,76067,11.6,-11.8,20.1,49.2,302.7
27055,MN,18578,-84,2.9,59613,9.2,-9.9,20.2,24,302.7
27057,MN,21332,331,5,55687,18.9,-15.7,17.7,27.2,302.7
27059,MN,39966,383,3.7,73468,9.4,-12.7,19.4,17.7,302.7
27061,MN,45108,-53,5.4,53143,16.2,-15.4,17.3,22.7,302.7
27063,MN,9911,-77,2.9,57786,12.1,-13.6,19.8,22,302.7
27065,MN,16207,153,5.5,56950,17.4,-13.3,18.8,14.6,302.7
27067,MN,42855,140,2.9,60579,17.9,-14.6,19.3,23.4,302.7
27069,MN,4248,-11,2.9,54438,13.8,-18.3,18.8,23.9,302.7
27071,MN,12440,-86,6.1,46281,21.6,-16.4,17.3,17.6,302.7
27073,MN,6658,-37,3.6,52445,11.8,-15.1,19.8,19.1,302.7
27075,MN,10658,142,3.1,61015,11.6,-15,16.3,29.8,302.7
27077,MN,3758,22,3.8,52058,14,-16.7,17.4,19.3,302.7
27079,MN,28494,343,4.1,67269,8.7,-12.9,19.7,22.4,302.7
27081,MN,5673,-9,3,51305,11.8,-15.2,19.2,18.4,302.7
27083,MN,25629,-324,2.9,57690,14.1,-14.6,19.9,25.4,302.7
27085,MN,35873,-10,3.1,61959,9.1,-13.2,19.8,17.9,302.7
27087,MN,5519,-60,4.6,43162,29.7,-17.3,17.6,12.2,302.7
27089,MN,9390,21,5.8,58105,9.7,-18.1,18.1,19,302.7
27091,MN,19785,-73,3.1,50821,19.4,-13.2,19.8,20.1,302.7
27093,MN,23141,100,3.5,66557,9.5,-14.1,19.3,18.8,302.7
27095,MN,26139,262,4.8,53289,16.5,-13.4,18.9,15.3,302.7
27097,MN,33169,69,4.7,57471,11.9,-14.1,18.8,17.1,302.7
27099,MN,40011,312,2.7,53387,13.4,-12.1,19.2,21.7,302.7
27101,MN,8276,-77,3.7,59938,11.5,-14.6,19.6,18.9,302.7
27103,MN,34220,162,2.2,66209,9,-13.1,20.1,32.6,302.7
27105,MN,21924,114,2.6,55766,14.3,-13.7,19.7,15.3,302.7
27107,MN,6475,-110,4.3,48799,16.8,-17.7,18.4,18.4,302.7
27109,MN,156277,1758,2.3,76001,8.3,-11.7,19.3,44,302.7
27111,MN,58812,561,3.6,53778,14,-16.2,18.1,25.1,302.7
27113,MN,14178,-13,4.2,57494,11,-17.8,17.8,20.1,302.7
27115,MN,29483,299,4.8,50387,15.7,-12.9,18.6,14.5,302.7
27117,MN,9047,-49,2.9,55378,15,-14.6,19.6,21.4,302.7
27119,MN,31529,-176,3.7,60180,16.1,-17.8,18.3,24.1,302.7
27121,MN,11097,112,2.6,60975,10,-15.2,19.2,21.9,302.7
27123,MN,550210,4692,2.7,62937,20.9,-11.8,20.2,41.9,302.7
27125,MN,3999,-23,5.2,54412,12.6,-17.6,18,16.9,302.7
27127,MN,15249,6,3.6,56760,14.4,-14.2,20.1,18.6,302.7
27129,MN,14612,-55,3.9,59787,15.4,-13.9,19.9,14.4,302.7
27131,MN,66523,350,2.8,67024,11.6,-12.6,19.7,27.5,302.7
27133,MN,9414,-39,2.3,63503,12,-13.2,20.1,23,302.7
27135,MN,15150,-161,3.3,60239,11.7,-17.4,17.7,19.3,302.7
27137,MN,199754,-44,3.7,53833,14.5,-15.1,16.9,28.7,302.7
27139,MN,147381,1786,2.5,101427,6.1,-12.1,20.1,39.3,302.7
27141,MN,96036,1489,3.2,81850,6.9,-12.9,19.4,27.4,302.7
27143,MN,15028,124,3.2,66209,10.3,-12.9,20.1,16.7,302.7
27145,MN,159256,1277,2.9,60843,13.8,-14.4,19.2,27.8,302.7
27147,MN,36803,-21,2.9,65323,12.2,-12.8,19.4,25,302.7
27149,MN,9753,81,2.4,61929,9,-15.7,19.4,29.3,302.7
27151,MN,9345,-51,3.7,51552,13.8,-15.1,19.6,18,302.7
27153,MN,24582,50,3.9,58113,16.6,-14.9,18.6,15.5,302.7
27155,MN,3308,1,3.2,49773,22,-16,19.5,17,302.7
27157,MN,21645,55,2.9,63633,8.3,-11.6,20.3,21.9,302.7
27159,MN,13773,127,5.2,46312,18.2,-15,18.2,13.6,302.7
27161,MN,18691,-35,4.1,58335,12,-13.1,19.4,20.5,302.7
27163,MN,259201,3504,2.5,95840,4.5,-11.9,20,43.2,302.7
27165,MN,10980,64,3.5,51962,14.2,-13.6,20.2,15.3,302.7
27167,MN,6254,-68,3,61387,13.6,-17,18.9,23.5,302.7
27169,MN,50825,121,2.6,56076,11.1,-11,19.9,29.8,302.7
27171,MN,136349,2094,3,87377,4.7,-12.9,19.6,28.4,302.7
27173,MN,9795,-50,3,56528,15,-14.7,19.9,16.1,302.7
28001,MS,31192,-145,6.2,33392,40.4,13.7,28.1,17.8,191.3
28003,MS,36925,-278,4.1,40010,23.4,8.7,25.8,16.4,191.3
28005,MS,12326,-118,6,38092,32.9,15.3,27.7,13.1,191.3
28007,MS,18365,-117,5.7,36761,32.6,11.6,26.9,13.6,191.3
28009,MS,8271,-15,5.6,35184,32.8,9.2,26.2,10.3,191.3
28011,MS,31333,-562,6.1,33116,38.9,10.1,27.3,23.8,191.3
28013,MS,14436,-89,4.3,39176,34.2,11.1,27.2,11.3,191.3
28015,MS,9911,-206,5.5,42588,24,11.4,27.5,14.5,191.3
28017,MS,17171,-18,5,37429,27.1,11.1,27,12.4,191.3
28019,MS,8278,6,4.8,38479,28.6,11.2,26.9,17.7,191.3
28021,MS,9002,-51,9.2,29631,45.9,14.3,28.2,19.1,191.3
28023,MS,15604,-219,5.6,41495,32.8,14.6,27.9,11.7,191.3
28025,MS,19386,-272,6,38121,35.6,11.6,27.3,20.1,191.3
28027,MS,22628,-557,6.8,29380,50.3,9.7,27.2,17.1,191.3
28029,MS,28543,-5,5.5,38664,36.1,14.6,27.6,14.2,191.3
28031,MS,18853,-192,4.4,36083,36,15.1,27.7,17.4,191.3
28033,MS,182001,3087,3.8,68126,12.6,9.2,26.9,24.1,191.3
28035,MS,75036,-227,4.4,39061,31.2,15.9,27.6,27.6,191.3
28037,MS,7788,9,6,39508,27.6,14.6,27.6,15.3,191.3
28039,MS,24250,277,6.4,47246,23.6,16.4,27.6,12.6,191.3
28041,MS,13586,48,6.2,42022,25,16,27.6,8.6,191.3
28043,MS,21055,-1,4.3,39633,33.8,11.2,27.4,19.7,191.3
28045,MS,47334,314,5,49843,26.2,16.3,27.9,23.2,191.3
28047,MS,206650,1717,4.5,45355,29,16.1,27.4,22.3,191.3
28049,MS,237085,-2948,4.6,44776,30.4,14.2,27.9,29.1,191.3
28051,MS,17622,-227,8.9,26449,45.5,12.2,27.9,9.9,191.3
28053,MS,8257,-92,8.4,28542,56.3,12.4,28.5,14.4,191.3
28055,MS,1308,-33,9,26936,50.8,12.8,28.4,6.7,191.3
28057,MS,23517,5,4.1,45720,17.5,10.6,26.5,13.4,191.3
28059,MS,143277,908,5.5,51771,26.5,16.4,27.8,20.8,191.3
28061,MS,16428,-128,5.8,36987,28.2,14.4,27.9,14.5,191.3
28063,MS,7106,-127,13.3,28024,50.8,14,28,15,191.3
28065,MS,11234,-87,6.7,31739,37.6,14.9,27.4,13.9,191.3
28067,MS,68461,149,4.8,42435,28.6,15.3,27.9,20.5,191.3
28069,MS,10027,-92,7.4,33437,39.4,12.8,27.4,11,191.3
28071,MS,54793,556,3.9,49381,16.2,10.4,26.9,43.9,191.3
28073,MS,62447,1021,3.6,58377,18.3,15.6,27.5,35.2,191.3
28075,MS,75317,-1013,5,40077,33.9,13.9,27.8,20,191.3
28077,MS,12455,-176,6,40510,27.2,15.1,27.4,15.6,191.3
28079,MS,22763,-69,4.9,37212,39.7,12.3,26.8,12.8,191.3
28081,MS,85202,168,3.9,51088,19.9,10.5,26.9,23.9,191.3
28083,MS,28919,-405,6.8,29244,49,11.6,28,17.5,191.3
28085,MS,34205,-115,4.7,43478,24.8,15,27.2,16,191.3
28087,MS,58930,-259,4.8,44348,31.8,12,27.7,23.7,191.3
28089,MS,105630,998,3.7,75740,13.6,13,27.7,47.7,191.3
28091,MS,24715,-388,5.1,36408,35.7,15.4,27.6,12.1,191.3
28093,MS,35451,-184,5,40285,33.3,9.5,26.6,13.7,191.3
28095,MS,35564,-288,4.9,44681,24.5,11.1,26.8,17.2,191.3
28097,MS,10023,-152,5.3,36311,36,10.8,26.9,20.4,191.3
28099,MS,29125,-268,4.9,36236,37.6,12.3,26.7,12.2,191.3
28101,MS,21443,19,4.9,40792,31.1,13.5,27.3,16.6,191.3
28103,MS,10535,-197,6.7,32167,40.8,12.3,27.7,13.5,191.3
28105,MS,49599,-76,4.7,39130,26.7,11.9,27.5,43.5,191.3
28107,MS,34178,37,5.9,39198,34.4,10.1,27.1,14.9,191.3
28109,MS,55387,148,4.7,45268,26.2,15.8,27.6,16.4,191.3
28111,MS,11931,-99,5.9,39687,34.3,16,27.5,11,191.3
28113,MS,39563,-39,5.7,33983,46.2,15.6,27.7,15.5,191.3
28115,MS,31833,193,3.9,44297,26.2,10.6,26.9,15.9,191.3
28117,MS,25315,74,4.3,41281,28.1,9.4,26.2,12.2,191.3
