item,page,img_number,path
Pork,pork,2,data/wiki_images/220px-1850_le_depecage_de_porc_par_Louis_Humbert_de_Molard_1847_1898.jpg
Pork,pork,3,data/wiki_images/220px-Vindalho.jpg
Pork,pork,4,data/wiki_images/220px-Tonkatsu_set_by_banej_in_Singapore.jpg
Pork,pork,5,data/wiki_images/220px-Smoked_country_style_pork_ribs.jpg
Pork,pork,6,data/wiki_images/290px-Bologna_amazing_hams_sausages_mortadella.jpg
Pork,pork,7,data/wiki_images/220px-Pork.jpg
Pork,pork,8,data/wiki_images/120px-Sweet_and_sour_pork.jpg
Pork,pork,9,data/wiki_images/120px-Khao_mu_krop_mu_daeng_in_Nong_Khai.jpg
Pork,pork,10,data/wiki_images/120px-Bakutteh.jpg
Pork,pork,11,data/wiki_images/120px-01_Sch%C3%A4ufele_und_Kn%C3%B6del.jpg
Pork,pork,12,data/wiki_images/109px-Feijoada_in_Belgium.jpg
Pork,pork,13,data/wiki_images/120px-Lechon.jpg
Pork,pork,14,data/wiki_images/120px-Nepali_pork_curry.jpg
Pork,pork,15,data/wiki_images/120px-Christmas_table_%28Serbian_cuisine%29.jpg
Pork,pork,16,data/wiki_images/120px-Porcetto_sardo_3.jpg
Pork,pork,17,data/wiki_images/175px-Sow_with_piglet.jpg
Pork,pork,18,data/wiki_images/100px-FoodMeat.jpg
Pork,pork,19,data/wiki_images/100px-Plateau_van_zeevruchten.jpg
Quinoa,quinoa,1,data/wiki_images/220px-Chenopodium_quinoa0.jpg
Quinoa,quinoa,2,data/wiki_images/220px-QuinoaGrains.jpg
Quinoa,quinoa,3,data/wiki_images/220px-Peru_Chenopodium_quinoa.jpg
Quinoa,quinoa,4,data/wiki_images/120px-Quinoa.jpg
Quinoa,quinoa,5,data/wiki_images/80px-Chenopodium_quinoa_before_flowering.jpg
Brown Rice,brown_rice,1,data/wiki_images/220px-Brownrice.jpg
Brown Rice,brown_rice,2,data/wiki_images/170px-Reis_-_Sorte_C_roh.jpg
Brown Rice,brown_rice,3,data/wiki_images/170px-Reis_-_Sorte_C_voll.jpg
Brown Rice,brown_rice,4,data/wiki_images/170px-Reis_-_Sorte_C_weiss.jpg
Brown Rice,brown_rice,5,data/wiki_images/170px-Par_cooked_brown_rice_-_stonesoup.jpg
Brown Rice,brown_rice,6,data/wiki_images/100px-White%2C_Brown%2C_Red_%26_Wild_rice.jpg
Salmon,salmon,1,data/wiki_images/220px-Salmo_salar.jpg
Salmon,salmon,2,data/wiki_images/120px-OncorhynchusTschawytscha2.jpg
Salmon,salmon,3,data/wiki_images/120px-%D0%9A%D0%B5%D1%82%D0%B0%2C_%D0%BE%D0%BA%D1%82%D1%8F%D0%B1%D1%80%D1%8C_2016.jpg
Salmon,salmon,4,data/wiki_images/120px-Coho_Spawning_on_the_Salmon_River_%2816335495542%29.jpg
Salmon,salmon,5,data/wiki_images/120px-Oncorhynchus_masou_02.jpg
Salmon,salmon,6,data/wiki_images/120px-Pink_Salmon_%283%29editresize_%2816273595915%29.jpg
Salmon,salmon,7,data/wiki_images/120px-July_2010%2C_Spawning_male_sockeye_%286990781448%29.jpg
Salmon,salmon,8,data/wiki_images/75px-Blue_walleye.jpg
Salmon,salmon,9,data/wiki_images/330px-Salmon_leaping_at_Willamette_Falls.jpg
Salmon,salmon,10,data/wiki_images/220px-Life_cycle_of_Pacific_salmon.jpg
Salmon,salmon,11,data/wiki_images/160px-Salmoneggskils.jpg
Salmon,salmon,12,data/wiki_images/160px-Salmonlarvakils.jpg
Salmon,salmon,13,data/wiki_images/220px-SalmonoidsBergeau.jpg
Salmon,salmon,14,data/wiki_images/220px-Coho.jpg
Salmon,salmon,15,data/wiki_images/220px-Lake_Washington_Ship_Canal_Fish_Ladder_pamphlet_-_ocean_phase_Sockeye.jpg
Salmon,salmon,16,data/wiki_images/220px-Oncorhynchus_nerka.flipped.jpg
Salmon,salmon,17,data/wiki_images/220px-Cub_with_trophy.jpg
Salmon,salmon,18,data/wiki_images/170px-Sockeye_salmon_jumping_over_beaver_dam_Lake_Aleknagik%2C_AK_Kristina_Ramstad_1997.jpg
Salmon,salmon,19,data/wiki_images/220px-In_the_net%5E_-_geograph.org.uk_-_98595.jpg
Salmon,salmon,20,data/wiki_images/220px-Salmon_newborn.jpg
Salmon,salmon,21,data/wiki_images/220px-Becharof_Wilderness_Salmon.jpg
Salmon,salmon,22,data/wiki_images/220px-Salmon_sashimi.jpg
Salmon,salmon,23,data/wiki_images/220px-Wenceslas_Hollar_-_Salmon_fishing_%28State_1%29.jpg
Salmon,salmon,24,data/wiki_images/220px-Bigfish_Belfast_closeup.jpg
Salmon,salmon,25,data/wiki_images/140px-Salmo_salar_GLERL_1.jpg
Salmon,salmon,26,data/wiki_images/140px-Atlantic_cod.jpg
Salmon,salmon,27,data/wiki_images/80px-Pacific_oysters_01.jpg
Scallop,scallop,1,data/wiki_images/220px-Argopecten_irradians.jpg
Scallop,scallop,2,data/wiki_images/220px-Opened_scallop_shell.jpg
Scallop,scallop,3,data/wiki_images/220px-Scallop_eyes2.jpg
Scallop,scallop,4,data/wiki_images/220px-Scallop_pearl2.jpg
Scallop,scallop,5,data/wiki_images/220px-Chlamys_Pliocene_Cyprus.jpg
Scallop,scallop,6,data/wiki_images/60px-Chlamys_islandica.jpg
Scallop,scallop,7,data/wiki_images/60px-Pecten_ochlockoneensis_SR_02-227_A_02.jpg
Scallop,scallop,8,data/wiki_images/60px-Pectinidae_-_Flexopecten_hyalinus.jpg
Scallop,scallop,9,data/wiki_images/60px-Aequipecten_opercularis_gelb.jpg
Scallop,scallop,10,data/wiki_images/60px-Limidae_-_Lima_lima.jpg
Scallop,scallop,11,data/wiki_images/70px-Crassostrea_gigas_p1040848.jpg
Scallop,scallop,12,data/wiki_images/220px-Semipallium_fulvicostatum_001.jpg
Scallop,scallop,13,data/wiki_images/150px-Scallop_Pearl_Net.jpg
Scallop,scallop,14,data/wiki_images/220px-Scallops_with_wine_sauce.jpg
Scallop,scallop,15,data/wiki_images/90px-Large_scallops.jpg
Scallop,scallop,16,data/wiki_images/120px-Upclosedriedscallop.jpg
Scallop,scallop,17,data/wiki_images/120px-Scallop-Sausages-DSC2415.jpg
Scallop,scallop,18,data/wiki_images/110px-Carlo_Crivelli_064.jpg
Scallop,scallop,19,data/wiki_images/220px-Shield_with_symbol_of_St._James_the_Great%2C_Church_of_the_Good_Shepherd_%28Rosemont%2C_Pennsylvania%29.jpg
Scallop,scallop,20,data/wiki_images/220px-Aphrodite_Anadyomene_Louvre_CA2288.jpg
Scallop,scallop,21,data/wiki_images/220px-The_Scallop%2C_Maggi_Hambling%2C_Aldeburgh.jpg
Scallop,scallop,22,data/wiki_images/160px-Snails-Italy.jpg
Scallop,scallop,23,data/wiki_images/140px-Atlantic_cod.jpg
Scallop,scallop,24,data/wiki_images/80px-Pacific_oysters_01.jpg
Scallop,scallop,25,data/wiki_images/130px-Heraldic_knight_Hermann_von_Aue._14th_century.jpg
Scallop,scallop,26,data/wiki_images/250px-Elementy_herbu_mod.jpg
Scallop,scallop,27,data/wiki_images/70px-She-wolf_suckles_Romulus_and_Remus.jpg
Scallop,scallop,28,data/wiki_images/24px-Caribou_from_Wagon_Trails.jpg
Shrimp,shrimp,1,data/wiki_images/300px-Palaemon_serratus_Croazia.jpg
Shrimp,shrimp,2,data/wiki_images/100px-Lobster_NSRW_rotated2.jpg
Shrimp,shrimp,3,data/wiki_images/100px-Mud_crab.jpg
Shrimp,shrimp,4,data/wiki_images/230px-Two_red_cherry_shrimp.jpg
Shrimp,shrimp,5,data/wiki_images/230px-Heterocarpus_ensifer.jpg
Shrimp,shrimp,6,data/wiki_images/259px-Pederson%27s_Shrimp.jpg
Shrimp,shrimp,7,data/wiki_images/222px-Periclimenes_imperator_%28Emperor_shrimp%29_on_Bohadschia_argus_%28Sea_cucumber%29.jpg
Shrimp,shrimp,8,data/wiki_images/90px-Penaeus_monodon.jpg
Shrimp,shrimp,9,data/wiki_images/90px-Pandborealisind.jpg
Shrimp,shrimp,10,data/wiki_images/90px-Procaris_Ascensionis.jpg
Shrimp,shrimp,11,data/wiki_images/90px-Stenopus_hispidus_%28high_res%29.jpg
Shrimp,shrimp,12,data/wiki_images/90px-Artemia_monica.jpg
Shrimp,shrimp,13,data/wiki_images/90px-California_Clam_Shrimp_%28Cyzicus_californicus%29.jpg
Shrimp,shrimp,14,data/wiki_images/90px-EubranchipusGrubii1.jpg
Shrimp,shrimp,15,data/wiki_images/90px-Triops_longicaudatus2.jpg
Shrimp,shrimp,16,data/wiki_images/90px-Gnathophausia_zoea.jpg
Shrimp,shrimp,17,data/wiki_images/90px-OdontodactylusScyllarus2.jpg
Shrimp,shrimp,18,data/wiki_images/90px-Hemimysis_anomala_GLERL_4.jpg
Shrimp,shrimp,19,data/wiki_images/90px-Pariambus_typicus.jpg
Shrimp,shrimp,20,data/wiki_images/200px-Triops.jpg
Shrimp,shrimp,21,data/wiki_images/200px-Artemia_salina_3.jpg
Shrimp,shrimp,22,data/wiki_images/220px-William_Hogarth_-_The_Shrimp_Girl_-_WGA11467.jpg
Shrimp,shrimp,23,data/wiki_images/220px-Fish0809_-_Flickr_-_NOAA_Photo_Library.jpg
Shrimp,shrimp,24,data/wiki_images/220px-Banks_shrimper.jpg
Shrimp,shrimp,25,data/wiki_images/220px-Shrimp_hatchery.jpg
Shrimp,shrimp,26,data/wiki_images/220px-Penaeus_vannamei_01.jpg
Shrimp,shrimp,27,data/wiki_images/220px-Camaron.jpg
Shrimp,shrimp,28,data/wiki_images/220px-Caridina-cf-cantonensis-snow-white.jpg
Shrimp,shrimp,29,data/wiki_images/220px-Neocaridina-heteropoda-var-red.jpg
Shrimp,shrimp,30,data/wiki_images/236px-Neocaridina-cf-zhanghjiajiensis-var-blue-pearl.jpg
Shrimp,shrimp,31,data/wiki_images/223px-Caridina-cf-cantonensis-tiger.jpg
Shrimp,shrimp,32,data/wiki_images/237px-Caridina-cf-cantonensis-red-tiger.jpg
Shrimp,shrimp,33,data/wiki_images/218px-Caridina-cf-cantonensis-red-bee.jpg
Shrimp,shrimp,34,data/wiki_images/220px-Macrobrachium_carcinus.jpg
Shrimp,shrimp,35,data/wiki_images/32px-Charybdis_japonica.jpg
Shrimp,shrimp,36,data/wiki_images/32px-Cercophonius_squama.jpg
Shrimp,shrimp,37,data/wiki_images/110px-Drunkenshrimp.jpg
Shrimp,shrimp,38,data/wiki_images/140px-Atlantic_cod.jpg
Shrimp,shrimp,39,data/wiki_images/80px-Pacific_oysters_01.jpg
Shrimp,shrimp,40,data/wiki_images/100px-FoodMeat.jpg
Shrimp,shrimp,41,data/wiki_images/100px-Plateau_van_zeevruchten.jpg
Sour Cream,sour_cream,1,data/wiki_images/220px-Bowl_of_chili_with_sour_cream_and_cheese.jpg
Sour Cream,sour_cream,2,data/wiki_images/220px-Potato_with_sour_cream_and_chili_sauce.jpg
Sour Cream,sour_cream,3,data/wiki_images/220px-Mixed_berries_with_sour_cream_and_brown_sugar.jpg
Sour Cream,sour_cream,4,data/wiki_images/220px-S%C3%BClt_tejfel.jpg
Strawberry,strawberry,1,data/wiki_images/220px-Strawberry_BNC.jpg
Strawberry,strawberry,2,data/wiki_images/220px-Strawberry_Cross_BNC.jpg
Strawberry,strawberry,3,data/wiki_images/220px-Strawberry_flower.jpg
Strawberry,strawberry,4,data/wiki_images/220px--Strawberry_growth_%28Video%29.webm.jpg
Strawberry,strawberry,5,data/wiki_images/220px-D%C3%BClmen%2C_Kirchspiel%2C_Erdbeerfeld_--_2015_--_6492-6.jpg
Strawberry,strawberry,6,data/wiki_images/220px-Plasticulture.jpg
Strawberry,strawberry,7,data/wiki_images/220px-Strawberry_greenhouse_Ukraine.jpg
Strawberry,strawberry,8,data/wiki_images/220px-Picker_on_a_strawberry_field_in_Quebec%2C_Canada.jpg
Strawberry,strawberry,9,data/wiki_images/220px-Lagalag_in_La_Trinidad_%282402014949%29.jpg
Strawberry,strawberry,10,data/wiki_images/220px-Stawberries_and_cream.jpg
Strawberry,strawberry,11,data/wiki_images/220px-PerfectStrawberry.jpg
Strawberry,strawberry,12,data/wiki_images/80px-PerfectStrawberry.jpg
Sweet Potato,sweet_potato,1,data/wiki_images/220px-Ipomoea_batatas_%28Sweet_Potato%29_Flower.jpg
Sweet Potato,sweet_potato,2,data/wiki_images/250px-Arya.ipomoea_batatas_margaritas.cikampek_station._2019.jpg
Sweet Potato,sweet_potato,3,data/wiki_images/220px-Item_938288.jpg
Sweet Potato,sweet_potato,4,data/wiki_images/220px-A_seller_peeling_a_sweet_potato.jpg
Sweet Potato,sweet_potato,5,data/wiki_images/220px-Jjin-goguma.jpg
Sweet Potato,sweet_potato,6,data/wiki_images/200px-Gungoguma_%28roasted_sweet_potatoes%29_2.jpg
Sweet Potato,sweet_potato,7,data/wiki_images/200px-Gungoguma_drum_can_%28sweet_potato_roaster%29_2.jpg
Sweet Potato,sweet_potato,8,data/wiki_images/220px-Goguma-mattang.jpg
Sweet Potato,sweet_potato,9,data/wiki_images/220px-Sweet_potato_flaky_pastry.jpg
Sweet Potato,sweet_potato,10,data/wiki_images/220px-SweetpotatoTongsui.jpg
Sweet Potato,sweet_potato,11,data/wiki_images/170px-Shochu2.jpg
Sweet Potato,sweet_potato,12,data/wiki_images/220px-Camote_tops_%28talbos_ng_kamote%29.jpg
Sweet Potato,sweet_potato,13,data/wiki_images/220px-Veggie_burger_flickr_user_bandita_creative_commons.jpg
Sweet Potato,sweet_potato,14,data/wiki_images/220px-Camotemuseolarco.jpg
Swordfish,swordfish,1,data/wiki_images/220px-Xiphias_gladius2.jpg
Swordfish,swordfish,2,data/wiki_images/350px-Swordfish_skeleton.jpg
Swordfish,swordfish,3,data/wiki_images/350px-Swordfish-0046.jpg
Swordfish,swordfish,4,data/wiki_images/180px-Barca_pescespada_3.jpg
Swordfish,swordfish,5,data/wiki_images/120px-Fried_Swordfish_collar.jpg
Swordfish,swordfish,6,data/wiki_images/120px-Swordfish_in_Limnionas%2C_Kos%2C_Greece_%285653643083%29.jpg
Swordfish,swordfish,7,data/wiki_images/220px-Xiphias_gladius.jpg
Swordfish,swordfish,8,data/wiki_images/140px-Istiophorus_platypterus.jpg
Swordfish,swordfish,9,data/wiki_images/140px-Atlantic_cod.jpg
Swordfish,swordfish,10,data/wiki_images/80px-Pacific_oysters_01.jpg
Swordfish,swordfish,11,data/wiki_images/100px-FoodMeat.jpg
Swordfish,swordfish,12,data/wiki_images/100px-Plateau_van_zeevruchten.jpg
Tangerine,tangerine,1,data/wiki_images/220px-TangerineFruit.jpg
Tangerine,tangerine,2,data/wiki_images/180px-Want_a_tangerine%3F.jpg
Tangerine,tangerine,3,data/wiki_images/131px-Pomological_Watercolor_POM00006444.jpg
Tangerine,tangerine,4,data/wiki_images/235px-Tangerine_2009-03-11.jpg
Tangerine,tangerine,5,data/wiki_images/220px-Tangerine_or_Narangi_Fruit_in_New_Delhi.jpg
Tangerine,tangerine,6,data/wiki_images/220px-Narangi_tree_in_Mohali.jpg
Tangerine,tangerine,7,data/wiki_images/220px-Narangi_fruit.jpg
Tomato,tomato,1,data/wiki_images/220px-Organic_home-grown_tomatoes_-_unripe_to_ripe.jpg
Tomato,tomato,2,data/wiki_images/220px-%E0%B0%9F%E0%B0%AE%E0%B0%BE%E0%B0%9F%E0%B0%BE%E0%B0%B2%E0%B1%81_%282%29.jpg
Tomato,tomato,3,data/wiki_images/220px-Farmer%27s_Market_I.jpg
Tomato,tomato,4,data/wiki_images/220px-Tomatoes_plain_and_sliced.jpg
Tomato,tomato,5,data/wiki_images/220px-Flor_tomaca_057.jpg
Tomato,tomato,6,data/wiki_images/220px-Green_Tomato.jpg
Tomato,tomato,7,data/wiki_images/170px-Tomato_laboratory_research.jpg
Tomato,tomato,8,data/wiki_images/170px-Naturalis_Biodiversity_Center_-_Solanum_lycopersicum_var._lycopersicum_-_old_tomato_herbarium_sheet.jpg
Tomato,tomato,9,data/wiki_images/220px-Tomatoes_for_sale_in_a_UK_supermarket_2013.jpg
Tomato,tomato,10,data/wiki_images/170px-NRCSHI07018_-_Hawaii_%28716072%29%28NRCS_Photo_Gallery%29.jpg
Tomato,tomato,11,data/wiki_images/220px-End_of_Summer_Tomatoes.jpg
Tomato,tomato,12,data/wiki_images/200px-Germinating_tomatoes.jpg
Tomato,tomato,13,data/wiki_images/200px-Tomatoseedlings.jpg
Tomato,tomato,14,data/wiki_images/200px-Tomato_27_days_from_planting_seeds.jpg
Tomato,tomato,15,data/wiki_images/200px-Tomato_fruit_and_flowers_at_day_52.jpg
Tomato,tomato,16,data/wiki_images/200px-Green_Tomatoes.jpg
Tomato,tomato,17,data/wiki_images/199px-Heirloom_tomatoes.jpg
Tomato,tomato,18,data/wiki_images/225px-Heirlooms.jpg
Tomato,tomato,19,data/wiki_images/225px-Red_Tomatoes_with_PLU_code.jpg
Tomato,tomato,20,data/wiki_images/220px-Tomato_fruitworm.jpg
Tomato,tomato,21,data/wiki_images/220px-Engytatus_modestus_closeup_2.jpg
Tomato,tomato,22,data/wiki_images/220px-Split_tomato.jpg
Tomato,tomato,23,data/wiki_images/220px-Tomato_flower_and_young_fruit.jpg
Tomato,tomato,24,data/wiki_images/220px-Tomato_scanned.jpg
Tomato,tomato,25,data/wiki_images/220px-Tomates_farcies_v%C3%A9g%C3%A9tariennes.jpg
Tomato,tomato,26,data/wiki_images/220px-Arrojando_tomates_desde_un_cami%C3%B3n_-_La_Tomatina_2010.jpg
Tomato,tomato,27,data/wiki_images/80px-Tomatoes_plain_and_sliced.jpg
Tuna,tuna,1,data/wiki_images/75px-Blue_walleye.jpg
Tuna,tuna,2,data/wiki_images/220px-Tuna_Relative_Sizes.jpg
Tuna,tuna,3,data/wiki_images/120px-Thunnus_alalunga_2.jpg
Tuna,tuna,4,data/wiki_images/120px-Thunnus_obesus_%28bigeye_tuna%29.jpg
Tuna,tuna,5,data/wiki_images/120px-Pacific_bluefin_tuna.jpg
Tuna,tuna,6,data/wiki_images/120px-Tuna_1.jpg
Tuna,tuna,7,data/wiki_images/120px-Thunnus_tonggol.jpg
Tuna,tuna,8,data/wiki_images/120px-Fish4499_-_Flickr_-_NOAA_Photo_Library.jpg
Tuna,tuna,9,data/wiki_images/154px-Tsukiji_Fish_market_and_Tuna_edit.jpg
Tuna,tuna,10,data/wiki_images/161px-Tuna_cut_half_japan.jpg
Tuna,tuna,11,data/wiki_images/120px-Rokusanen_Wakayama_Japan06bs5.jpg
Tuna,tuna,12,data/wiki_images/113px-Tuna_salad_001.jpg
Tuna,tuna,13,data/wiki_images/113px-Tekkadon.jpg
Tuna,tuna,14,data/wiki_images/113px-Katsuobushi.jpg
Tuna,tuna,15,data/wiki_images/275px-Canned_and_packaged_tuna_on_supermarket_shelves.jpg
Tuna,tuna,16,data/wiki_images/400px-Tuna-lifecycle1.jpg
Tuna,tuna,17,data/wiki_images/32px-Antennarius_striatus.jpg
Tuna,tuna,18,data/wiki_images/140px-Atlantic_cod.jpg
Tuna,tuna,19,data/wiki_images/80px-Pacific_oysters_01.jpg
Tuna,tuna,20,data/wiki_images/100px-FoodMeat.jpg
Tuna,tuna,21,data/wiki_images/100px-Plateau_van_zeevruchten.jpg
Turkey,turkey_(bird),1,data/wiki_images/220px-Wild_turkey_eastern_us.jpg
Turkey,turkey_(bird),2,data/wiki_images/205px-Meleagris_gallopavo_MHNT.ZOO.2010.11.9.30.jpg
Turkey,turkey_(bird),3,data/wiki_images/220px-Meleagris_ocellata1.jpg
Turkey,turkey_(bird),4,data/wiki_images/120px-Wild_turkey_Point_Pelee_NP_2014.jpg
Turkey,turkey_(bird),5,data/wiki_images/120px-Meleagris_ocellata_-Guatemala-8a.jpg
Turkey,turkey_(bird),6,data/wiki_images/170px-1_Wild_Turkey.jpg
Turkey,turkey_(bird),7,data/wiki_images/200px-Anatomy_of_turkey_head.jpg
Turkey,turkey_(bird),8,data/wiki_images/220px-Living_turkey.jpg
Turkey,turkey_(bird),9,data/wiki_images/128px-Meleagris_gallopavo_displaying_at_Deer_Island_Open_Space_Preserve.jpg
Turkey,turkey_(bird),10,data/wiki_images/134px-Male_north_american_turkey_supersaturated.jpg
Turkey,turkey_(bird),11,data/wiki_images/162px-Ocellated_Turkey.jpg
Potato,potato,1,data/wiki_images/220px-Patates.jpg
Potato,potato,2,data/wiki_images/220px-Potato_flowers.jpg
Potato,potato,3,data/wiki_images/220px-Potato_plants.jpg
Potato,potato,4,data/wiki_images/220px-Russet_potato_cultivar_with_sprouts.jpg
Potato,potato,5,data/wiki_images/220px-Russet_potato.jpg
Potato,potato,6,data/wiki_images/220px-Bamberger_Hoernle.jpg
Potato,potato,7,data/wiki_images/220px-Papas_de_colores_de_Chiloe.jpg
Potato,potato,8,data/wiki_images/220px-Potato_EarlyRose_sprouts.jpg
Potato,potato,9,data/wiki_images/220px-Tractors_in_Potato_Field.jpg
Potato,potato,10,data/wiki_images/220px-Culture_de_la_pomme_de_terre.jpg
Potato,potato,11,data/wiki_images/220px-Phytophtora_infestans-effects.jpg
Potato,potato,12,data/wiki_images/220px-Potato_plant_prior_to_harevest.jpg
Potato,potato,13,data/wiki_images/220px-Potato_flower_close-up._Eastern_Siberia.jpg
Potato,potato,14,data/wiki_images/220px-Potato_transportation_to_cold_storage_in_India_%281%29.jpg
Potato,potato,15,data/wiki_images/220px-Potato_farming_in_India.jpg
Potato,potato,16,data/wiki_images/220px-PreparedPotatoes.jpg
Potato,potato,17,data/wiki_images/220px-Peru_PapasRellenas2.jpg
Potato,potato,18,data/wiki_images/220px-Baked_Potato_%283662019664%29.jpg
Potato,potato,19,data/wiki_images/220px-Bauernfr%C3%BChst%C3%BCck-01.jpg
Potato,potato,20,data/wiki_images/220px-Cepelinai_2%2C_Vilnius%2C_Lithuania_-_Diliff.jpg
Potato,potato,21,data/wiki_images/220px-Burger_and_fries_%281%29.jpg
Potato,potato,22,data/wiki_images/220px-OriginalPoutineLaBanquise.jpg
Potato,potato,23,data/wiki_images/220px-Van-willem-vincent-gogh-die-kartoffelesser-03850.jpg
Potato,potato,24,data/wiki_images/220px-Jean-Fran%C3%A7ois_Millet_-_The_Potato_Harvest_-_Walters_37115.jpg
Potato,potato,25,data/wiki_images/45px-Aardappel_%27Dor%C3%A9%27_%28Solanum_tuberosum_%27Dor%C3%A9%27%29.jpg
Potato,potato,26,data/wiki_images/120px-Sugarcane_field.jpg
Yogurt,yogurt,1,data/wiki_images/220px-Cacik-1.jpg
Yogurt,yogurt,2,data/wiki_images/220px-Turkish_strained_yogurt.jpg
Yogurt,yogurt,3,data/wiki_images/220px-Yogurt_on_an_refrigerator_in_a_supermarket.jpg
Yogurt,yogurt,4,data/wiki_images/200px-Tzatziki_Greek_meze_or_appetizer%2C_also_used_as_a_sauce.jpg
Yogurt,yogurt,5,data/wiki_images/220px-StrainYogurt.jpg
Yogurt,yogurt,6,data/wiki_images/89px-Fresh_ayran.jpg
Yogurt,yogurt,7,data/wiki_images/120px-Skyr.is_me%C3%B0_vanillu.jpg
Yogurt,yogurt,8,data/wiki_images/120px-Raita_with_cucumber_and_mint.jpg
Yogurt,yogurt,9,data/wiki_images/120px-Dadiah1.jpg
Yogurt,yogurt,10,data/wiki_images/120px-Vegan_yogurt%2C_March_2012.jpg
Yogurt,yogurt,11,data/wiki_images/72px-Homemade_yogurt_maker_-_01.jpg
Yogurt,yogurt,12,data/wiki_images/120px-Frozen_yogurt_%281%29.jpg
Yogurt,yogurt,13,data/wiki_images/80px-Obstjoghurt01.jpg
