year,title,img,rating_count,gross,genre,rating,runtime,stars,metacritic,description,avg_saturation,avg_value,avg_red,avg_orange,avg_yellow,avg_green,avg_blue,avg_violet,avg_black,avg_grey,avg_white,avg_edge
1990,Postcards from the Edge,postcards_from_the_edge.jpg,14680,37.96,"Comedy, Drama",R,101,6.7,NA,A substance-addicted actress tries to look on the bright side even as she is forced to move back in with her mother to avoid unemployment.,0.29425005345653177,0.7150038832759563,0.11677840996966134,0.0016592116618609804,1.2989604111443326e-4,2.3362597322739796e-6,0.02748189048268528,4.719244659193439e-5,0.017882432868744722,0.07430731067067943,0.24114358979390918,0.049949105197306845
1990,Mermaids,mermaids.jpg,27215,35.42,"Comedy, Drama, Romance",PG-13,110,6.7,56,"An unconventional single mother relocates with her two daughters to a small Massachusetts town in 1963, where a number of events and relationships both challenge and strengthen their familial bonds.",0.16194406462858055,0.5911403499600552,0.009445583811867652,7.33524747060432e-4,3.626606508066721e-4,3.418102269619907e-6,0.00860404703308723,0,0.026898414000546895,0.16701941482089144,0.139415504511895,0.02571371726705347
1990,Darkman,darkman.jpg,55736,33.88,"Action, Sci-Fi, Thriller",R,96,6.4,NA,A brilliant scientist left for dead returns to exact revenge on the people who burned him alive.,0.6471178888632527,0.1941558431886181,0.062640253219821,0.007614712944771884,0.0021410172451429817,1.1569526304300372e-5,0.034258895437677364,4.808993669504475e-4,0.20142065051298844,0.11192097795241214,0.019991704867932766,0.03813900710854515
1990,Air America,air_america.jpg,25986,31.05,"Action, Comedy, War",R,113,5.8,NA,A young pilot finds himself recruited unwittingly into a covert and corrupt C.I.A. airlift organization operating in Vietnam War-era Laos.,0.4181602603815889,0.29753467189336774,0.056231503945096496,8.628942364435119e-4,1.311389417087404e-5,6.119817279741219e-6,0.018248420868576923,2.587808449719144e-4,0.18651017419622756,0.07239568990011584,0.07442746923698992,0.029959921880138237
1990,Predator 2,predator_.jpg,139554,30.67,"Action, Horror, Sci-Fi",R,108,6.3,46,"Amidst a territorial gang war in 1997, a sophisticated alien hunter stalks the citizens of Los Angeles and the only man between him and his prey is veteran L.A.P.D. officer, Lieutenant Mike Harrigan.",0.46725046692438693,0.27827485954205083,0.023143487858719648,0.006653421633554084,0.0016847682119205299,0,0.08161236203090508,0.0053068432671081675,0.16692008830022076,0.13616865342163356,0.03024459161147903,0.0721734240138188
1990,Green Card,green_card.jpg,21574,29.89,"Comedy, Drama, Romance",PG-13,107,6.2,58,"A man wanting to stay in the US enters into a marriage of convenience, but it turns into more than that.",0.05796287422419073,0.8036003606040116,0.02282183908045977,1.4240102171136654e-4,1.9157088122605362e-6,1.9157088122605362e-6,0.002614303959131545,0,0.04638058748403576,0.03183908045977012,0.25511366538952746,0.02324573419796227
1990,Pacific Heights,pacific_heights.jpg,16989,29.38,Thriller,R,102,6.4,55,"A couple work hard to renovate their dream house and become landlords to pay for it. Unfortunately, one of their tenants has plans of his own.",0.12515640471876266,0.22539424146336196,6.288228822882288e-4,2.4202420242024202e-6,2.2002200220022002e-7,0,6.292629262926293e-5,0,0.2786679867986799,0.05179229922992299,0.002873047304730473,0.020841450218449502
1990,Child's Play 2,childs_play_.jpg,42500,28.5,"Horror, Thriller",R,84,5.8,NA,"While Andy's mother is admitted to a psychiatric hospital, the young boy is placed in foster care, and Chucky, determined to claim Andy's soul, is not far behind.",0.4412107506409099,0.2418435116021716,0.04084126984126984,0.01182583774250441,0.0023324514991181658,5.731922398589065e-6,0.016327821869488536,8.655202821869489e-4,0.20488558201058202,0.07191093474426807,0.056536816578483244,0.042610747341392946
1990,The Rescuers Down Under,the_rescuers_down_under.jpg,35839,27.93,"Animation, Adventure, Crime",G,77,6.9,NA,"The R.A.S. agents, Miss Bianca and Bernard, race to Australia to save a little boy and a rare golden eagle from a murderous poacher.",0.34004487498535024,0.6723395037151515,0.09898374489049658,0.029568305229769682,0.008866399822656466,2.5897128319234937e-7,0.0010628181462214018,0.001887900654472227,0.04185545673211389,0.047039543879058336,0.24443833272216112,0.023364771322205533
1990,Internal Affairs,internal_affairs.jpg,16430,27.73,"Crime, Drama, Thriller",R,115,6.5,NA,An Internal Affairs agent becomes obsessed with bringing down a cop who has managed to maintain a spotless reputation despite being involved in a web of corruption.,0.4910768984177686,0.1584429621848738,0.06007936507936508,8.571428571428571e-4,0,0,0,0,0.24255704365079364,0.08343501984126984,0.007341269841269841,0.02347123527879983
1990,Cadillac Man,cadillac_man.jpg,12796,27.63,"Comedy, Crime",R,97,5.7,50,Joey gets 2 days to sell 12 cars to keep his job and keep his girlfriends happy. It gets worse. He's juggling 3 buyers when a guy with a machine gun crashes into the car dealership and takes everybody hostage.,0.21406462871356854,0.6224923251894933,0.011831492486113619,7.305100957546327e-4,6.306561977737837e-5,4.8254754526630414e-5,0.08747153686137699,1.299533983291433e-4,0.04294768706839466,0.145350009412066,0.14503563685287268,0.05543611365653417
1990,Memphis Belle,memphis_belle.jpg,25831,27.44,"Action, Drama, War",PG-13,107,6.9,NA,"In 1943, the crew of a B-17 based in UK prepares for its 25th and last bombing mission over Germany before returning home to the USA.",0.34368477182062535,0.3970611055611056,0.08286130536130536,0.02098984348984349,8.658008658008658e-5,0,5.26973026973027e-4,6.376956376956377e-4,0.13228687978687978,0.09083166833166834,0.11021478521478521,0.04536236032949244
1990,House Party,house_party.jpg,12404,26.39,"Comedy, Music, Romance",R,100,6.4,NA,"Kid decides to go to his friend Play's house party, but neither of them can predict what's in store for them on what could be the wildest night of their lives.",0.3417384734312936,0.5637814391104267,0.0523920312064642,0.028962803009194762,0.049188028234419985,1.1145165784341043e-5,0.018839045230797807,0.0016908145258660722,0.05267576855205721,0.09550199684220302,0.1851555679390731,0.04473914221546001
1990,Jacob's Ladder,jacobs_ladder.jpg,94128,26.12,"Drama, Horror, Mystery",R,113,7.5,NA,"Mourning his dead child, a haunted Vietnam War veteran attempts to uncover his past while suffering from a severe case of dissociation. To do so, he must decipher reality and life from his own dreams, delusions, and perceptions of death.",0.37555566170881416,0.21261764086713375,0.005864595174940003,0,0,0,0.049907161803713525,6.467096122268536e-4,0.22005052418845522,0.0750454717696097,0.03823733737526841,0.02433460928808179
1990,The Exorcist III,the_exorcist_iii.jpg,23452,26.1,"Drama, Horror, Mystery",R,110,6.4,48,"A police Lieutenant uncovers more than he bargained for as his investigation of a series of murders, which have all the hallmarks of the deceased Gemini serial killer, leads him to question the patients of a psychiatric ward.",0.4135685224734633,0.09910828210678323,5.126985534207969e-4,7.334763385474104e-4,0.01016719226477198,0.00319064552641195,0.0042008758873914465,2.7988118652736403e-5,0.2981524245450484,0.021849651891910824,0.013331256896374068,0.020983422379511334
1990,Navy Seals,navy_seals.jpg,15090,25.07,"Action, Adventure, Thriller",R,113,5.6,NA,A battle-hardened Seal Team sets off on a mission to destroy a shipment of US-built Stinger missiles that have fallen into terrorist hands.,0.6014224794624211,0.32604647828503885,0.07459373658257329,0.009327036087727744,3.7471213520862877e-4,1.1276059624333736e-5,0.09168130385944825,3.218013938944474e-4,0.1146003287405075,0.17022513086734584,0.04850787372547999,0.04615251177157233
1990,Ernest Goes to Jail,ernest_goes_to_jail.jpg,8601,25.03,"Comedy, Crime, Family",PG,81,5.4,40,"The laughs start when a crooked lawyer discovers that Ernest is a dead ringer for his crime-boss client - and before you can say ""Framed!"" -- the switch is on.",0.3346115860252335,0.39071978078585984,0.047715256456042625,0.029804157627933568,0.0027408551577461364,3.018169168066382e-5,0.04170710172050365,1.0074585585392313e-4,0.09868161743580554,0.21248541919320027,0.02216629670432753,0.03988519719621997
1990,Ghost Dad,ghost_dad.jpg,7200,24.71,"Comedy, Family, Fantasy",PG,83,4.4,NA,"Elliot Hopper, a widower with three children, is currently working on a deal. His late wife's illness was very expensive and this deal could bring them out of the red. But he gets into a ...                See full summary »",0.1429989261371039,0.6070302949887675,0.02193690638147388,0.001039520662675545,2.4121242172656916e-6,8.389997277445883e-7,0.0030421081378359093,3.492336366736849e-5,0.04420469328057703,0.1766375491811153,0.11249109087164101,0.0388477745792787
1991,Beauty and the Beast,beauty_and_the_beast.jpg,402533,218.97,"Animation, Family, Fantasy",G,84,8,NA,A Prince cursed to spend his days as a hideous monster sets out to regain his humanity by earning a young woman's love.,0.5769278603304154,0.26844244379365106,0.18288515221452906,9.058138256951313e-4,4.3960874821408945e-7,0,0.004858555885262117,0.015164083965270908,0.04036377623914716,0.2865004945598417,0.0064690625343444335,0.01565257746196079
1991,Terminator 2: Judgment Day,terminator__judgment_day.jpg,949426,204.84,"Action, Sci-Fi",R,137,8.5,NA,"A cyborg, identical to the one who failed to kill Sarah Connor, must now protect her teenage son, John Connor, from a more advanced and powerful cyborg.",0.4901128901997128,0.15517309458685907,0.011519893465635938,4.3267566632052614e-7,0,3.557555478635437e-6,0.037043431021883774,1.2980269989615785e-6,0.2506409368870428,0.06703386408215069,0.01565853236413984,0.02201742671407085
1991,Robin Hood: Prince of Thieves,robin_hood_prince_of_thieves.jpg,171152,165.5,"Action, Adventure, Drama",PG-13,143,6.9,51,"When Robin and his Moorish companion come to England and the tyranny of the Sheriff of Nottingham, he decides to fight back as an outlaw.",0.3090417628256685,0.2593529967304924,0.032525942535328776,0.01107142236359528,0.004452382193947611,9.560063270236916e-6,2.520380316698823e-5,0,0.2134701291477638,0.09726234551806852,0.022600858667501,0.04613457741990935
1991,The Silence of the Lambs,the_silence_of_the_lambs.jpg,1191070,130.74,"Crime, Drama, Thriller",R,118,8.6,NA,"A young F.B.I. cadet must receive the help of an incarcerated and manipulative cannibal killer to help catch another serial killer, a madman who skins his victims.",0.13885940931674196,0.485474723464158,0.010726270561328684,0.003362682246744433,2.117174051253595e-4,0,0.023730779008356108,1.2219406025172424e-4,0.10867949771316161,0.0828786239921224,0.14177521162804932,0.051432385841367764
1991,City Slickers,city_slickers.jpg,45753,124.03,Comedy,PG-13,113,6.7,NA,"On the verge of turning 40, an unhappy Manhattan yuppie is roped into joining his two friends on a cattle drive in the southwest.",0.5093696545401272,0.5447871890381086,0.11858820921350484,0.053057774796493935,0.004692655435253108,4.777698467983209e-6,0.05091688811299066,2.8188420961100934e-5,0.039284625652991935,0.09792561887917105,0.19612308880117035,0.09133303781821568
1991,Hook,hook.jpg,222394,119.65,"Adventure, Comedy, Family",PG,142,6.8,52,"When Captain James Hook kidnaps his children, an adult Peter Pan must return to Neverland and reclaim his youthful spirit in order to challenge his old enemy.",0.3555733151908085,0.4483266650119963,0.10717334739803094,0.03945956399437412,7.48945147679325e-5,1.1251758087201125e-5,0,0,0.07979992967651195,0.15976441631504923,0.09376898734177215,0.03880189316534379
1991,The Addams Family,the_addams_family.jpg,123375,113.5,"Comedy, Fantasy",PG-13,99,6.9,57,Con artists plan to fleece an eccentric family using an accomplice who claims to be their long-lost uncle.,0.09451668057298707,0.45557613479325687,0.004107177215395279,0.0036675985618215075,6.612514749211251e-4,4.6362943026897464e-5,4.868109017824233e-4,4.6362943026897464e-5,0.12959166997002636,0.10736527508293171,0.09637638828037526,0.05067022694740422
1991,Sleeping with the Enemy,sleeping_with_the_enemy.jpg,47218,101.6,"Drama, Thriller",R,99,6.3,48,"A young woman fakes her own death in an attempt to escape her nightmarish marriage, but discovers it is impossible to elude her controlling husband.",0.37610806360498533,0.4653199719509643,0.08198195956692243,0.02833658377560401,8.293572035095844e-6,0,6.609338944891766e-4,5.352543798034934e-4,0.10850416496807931,0.1055462306034084,0.11928293776184562,0.028164472130387606
1991,Father of the Bride,father_of_the_bride.jpg,65319,89.33,"Comedy, Family, Romance",PG,105,6.5,51,"With his oldest daughter's wedding approaching, a father finds himself reluctant to let go.",0.31044711787611967,0.48217741005106374,0.14372141510264327,0.002579094051294551,8.367059703715741e-4,0,1.0579162604268226e-7,1.0579162604268226e-7,0.06678138710594735,0.18233155010968477,0.08422039611770123,0.024723015196964925
1991,The Naked Gun 2½: The Smell of Fear,the_naked_gun__the_smell_of_fear.jpg,99944,86.93,"Comedy, Crime",PG-13,85,6.9,NA,Lieutenant Frank Drebin discovers that his ex-girlfriend's new beau is involved in a plot to kidnap a scientist who advocates solar energy.,0.32987615940828424,0.6947568440966052,0.03737221544095209,0.001636405248703082,1.5257857796765334e-5,0,0.12514876411351847,0.0021322856270979554,0.025664352558234158,0.05351947919845387,0.2541495015766453,0.033698481691034544
1991,Fried Green Tomatoes,fried_green_tomatoes.jpg,63494,82.42,Drama,PG-13,130,7.7,NA,A housewife who is unhappy with her life befriends an old lady in a nursing home and is enthralled by the tales she tells of people she used to know.,0.35746571043375897,0.6097720472597992,0.05139592260745358,0.009127818897978618,0.040706401766004416,0.008497597714582522,0.01458771588105441,0,0.009507856122581483,0.15141583344154438,0.17240964376920745,0.04092926719203435
1991,Cape Fear,cape_fear.jpg,161391,79.1,"Crime, Thriller",R,128,7.3,NA,"A convicted rapist, released from prison after serving a fourteen-year sentence, stalks the family of the lawyer who originally defended him.",0.3173631512355091,0.22946428250112447,0.0012543859649122807,4.49842555105713e-6,0,4.49842555105713e-7,0.049225596041385516,0.001141025641025641,0.20880881691408007,0.10427260458839406,0.0202519118308592,0.05007366560191519
1991,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,teenage_mutant_ninja_turtles_ii_the_secret_of_the_ooze.jpg,49351,78.66,"Action, Adventure, Comedy",PG,88,6,45,"The Turtles and the Shredder battle once again, this time for the last canister of the ooze that created the Turtles, with which Shredder wants to unleash an army of new mutants.",0.761257759631183,0.28266298800913575,0.005654037323270266,1.3015562457808106e-4,0.002979707603165921,0.02559472857109766,0.1546454573397186,0.0014543447454130097,0.12047943995780329,0.11628180491404187,0.09657208846148817,0.0349630914865945
1991,Backdraft,backdraft.jpg,68269,77.87,"Crime, Drama, Mystery",R,137,6.7,NA,"Two Chicago firefighter brothers, who don't get along, have to work together while a dangerous arsonist is on the loose.",0.8439771478488294,0.18403909867277132,0.13784828003077262,0.026307890977030443,0.010822068359160348,9.48455874271898e-5,1.6485328058028354e-7,1.6485328058028354e-7,0.14258946038026157,0.1730798439388944,0.017664029014177383,0.022299001595642756
1991,Star Trek VI: The Undiscovered Country,star_trek_vi_the_undiscovered_country.jpg,67144,74.89,"Action, Adventure, Sci-Fi",PG,110,7.2,NA,"On the eve of retirement, Kirk and McCoy are charged with assassinating the Klingon High Chancellor and imprisoned. The Enterprise crew must help them escape to thwart a conspiracy aimed at sabotaging the last best hope for peace.",0.6481992441759787,0.25696789231864353,0.11016325632563256,0.009191639163916392,0.0027084708470847085,0,0.013763696369636964,0.001551155115511551,0.16947172717271727,0.0926939493949395,0.07116765676567657,0.04171722981526692
1991,The Prince of Tides,the_prince_of_tides.jpg,15170,74.79,"Drama, Romance",R,132,6.7,NA,A troubled man talks to his suicidal sister's psychiatrist about their family history and falls in love with her in the process.,0.6972985619411736,0.3913033041476547,0.22731740041928722,0.02677246680642907,0.003940111809923131,0,6.988120195667365e-8,0,0.06114968553459119,0.11782851153039832,0.15435513626834382,0.025976443303088594
1991,JFK,jfk.jpg,134818,70.41,"Drama, History, Thriller",R,189,8,NA,New Orleans District Attorney Jim Garrison discovers there's more to the Kennedy assassination than the official story.,0.2793550359197146,0.6203671293621136,0.06281772538746999,4.1475660336171145e-5,4.365858982754857e-7,8.731717965509714e-7,0.03778061558611657,3.4926871862038854e-6,0.05250141890416939,0.09974328749181402,0.18108862693734992,0.06324690836257749
1991,Hot Shots!,hot_shots.jpg,94786,69.47,"Action, Comedy",PG-13,84,6.8,NA,A parody of Top Gun (1986) in which a talented but unstable fighter pilot must overcome the ghosts of his father and save a mission sabotaged by greedy weapons manufacturers.,0.4538057372940445,0.4633353011229781,0.033051663923567905,0.0016277949500220787,8.965249621987609e-5,6.690484792528067e-7,0.15055932452865534,0.0019522834624596899,0.03785944629547857,0.2215145919473325,0.07395929509052226,0.04208021650874439
1991,What About Bob?,what_about_bob.jpg,59707,63.71,Comedy,PG,99,7,60,"A successful psychotherapist loses his mind after one of his most dependent patients, an obsessive-compulsive neurotic, tracks him down during his family vacation.",0.0887272688063331,0.8376115001556178,0.02110515873015873,5.9523809523809525e-6,1.984126984126984e-6,1.984126984126984e-6,0.0037103174603174602,3.373015873015873e-5,0.006240079365079365,0.0824345238095238,0.24465873015873016,0.03149964351686497
1991,My Girl,my_girl.jpg,68407,59.85,"Comedy, Drama, Family",PG,102,6.9,56,"A young girl, on the threshold of her teen years, finds her life turning upside down, when she is accompanied by an unlikely friend.",0.12728445980816058,0.8082027308866739,0.041486560017412126,6.7471977364239855e-6,0,0,0.004760256828817064,6.311894656654696e-5,0.004626836434867777,0.06053564043965611,0.26817085645880945,0.01947383265549239
1991,The Last Boy Scout,the_last_boy_scout.jpg,89126,59.51,"Action, Comedy, Crime",R,105,7,52,"A private detective's protected female witness is murdered, prompting him and the victim's boyfriend to investigate the crime that leads to a corrupt politician and a crooked football team owner.",0.4421074174915094,0.3476206676576331,0.06875501479889448,0.028398964614590544,0.02779117206298781,6.601162165542191e-4,2.463617325128295e-4,1.6116118568218242e-6,0.1521848299620562,0.10229759981571755,0.07885090355555957,0.01826407292326494
1991,Boyz n the Hood,boyz_n_the_hood.jpg,117110,57.5,"Crime, Drama",R,112,7.7,NA,"Follows the lives of three young males living in the Crenshaw ghetto of Los Angeles, dissecting questions of race, relationships, violence and future prospects.",0.6203568424929086,0.29821624330328816,0.036836678732039045,0.009736974882088406,0.012542941757156959,1.3381594822858396e-5,0.08446989141164857,6.493364045190304e-5,0.15644312822200285,0.0970352089503126,0.07985499616101788,0.027490155027012523
1991,Doc Hollywood,doc_hollywood.jpg,31510,54.83,"Comedy, Drama, Romance",PG-13,104,6.2,56,A young doctor on his way across the country to a job interview crashes his car in a small town and is sentenced to work for several days at the town hospital.,0.31148819202460243,0.4103711020832174,0.03835891236553488,0.019239461789130663,0.020765443778688813,0.00233189670275763,0.029230176250043798,0.006139843722625179,0.08092084515925575,0.1926434002592943,0.05976908791478328,0.06348489393384324
1991,Bugsy,bugsy.jpg,24661,49.11,"Biography, Crime, Drama",R,136,6.8,NA,"The story of how Benjamin ""Bugsy"" Siegel started Las Vegas.",0.6716031386044894,0.16297797240962106,0.08694452428858868,0.01574590399540098,1.322219028456453e-4,0,0,0,0.2094356615885791,0.09619047619047619,0.02770719555427805,0.05056977346196204
1991,New Jack City,new_jack_city.jpg,29840,47.62,"Action, Crime, Drama",R,97,6.7,NA,A crime lord ascends to power and becomes megalomaniacal while a maverick police detective vows to stop him.,0.40050585155367546,0.1816639192203827,0.00235307163450876,4.697272122421823e-4,3.373253493013972e-4,2.2177866489243734e-6,0.05456797516078953,0,0.22729496562430695,0.10272033710357063,0.003318030605455755,0.030554963051136978
1991,The Rocketeer,the_rocketeer.jpg,50317,46.7,"Action, Adventure, Family",PG,108,6.5,NA,A young pilot stumbles onto a prototype jetpack that allows him to become a high-flying masked hero.,0.21425968841415152,0.6128690867401051,0.018679515702028412,0.009241392030063054,0.005498111453086036,0.004690435845119941,0.005311370089874084,0,0.03275697110119768,0.15426258294813125,0.1463137792840044,0.047424286369122694
1991,Thelma & Louise,thelma__louise.jpg,127520,45.36,"Adventure, Crime, Drama",R,130,7.5,NA,"Two best friends set out on an adventure, but it soon turns around to a terrifying escape from being hunted by the police, as these two girls escape for the crimes they committed.",0.5277377273351422,0.476516102657868,0.10156834343339485,0.006682783130170086,5.976087114275592e-5,0,0.09610496665011385,5.165046720195332e-4,0.035780635865154814,0.1734412254203774,0.12411147204780111,0.03948678343763188
1991,Drop Dead Fred,drop_dead_fred.jpg,25772,43.88,"Comedy, Drama, Fantasy",PG-13,103,5.9,NA,A young woman finds her already unstable life rocked by the presence of a rambunctious imaginary friend from childhood.,0.29179348819920514,0.4851906343124734,0.05971902937420179,0.007270114942528736,0.005820561941251597,0.0033888888888888888,0.005690932311621967,0.06831928480204343,0.07606896551724138,0.18832311621966794,0.06894125159642402,0.030413670626864266
1991,Point Break,point_break.jpg,146765,43.22,"Action, Crime, Thriller",R,122,7.3,58,An F.B.I. Agent goes undercover to catch a gang of surfers who may be bank robbers.,0.28460319592601807,0.4234805602625138,0.045975651577503426,0.023284636488340192,0.0026539780521262005,3.0864197530864196e-6,0.035444787379972566,6.858710562414266e-7,0.09002674897119342,0.1805,0.06280658436213991,0.04509535406173804
1991,Regarding Henry,regarding_henry.jpg,28207,43,"Drama, Romance",PG-13,108,6.7,47,"After being shot, a man loses his memory and must relearn speech and mobility, but he has a loving family to support him.",0.4206248146043091,0.3916417245049657,0.08071242709735307,0.020438761776581427,3.678779721848362e-5,0,0.041888739344997754,6.8371467025572e-4,0.09178196500672947,0.15687572902646926,0.0846756393001346,0.0467583017628725
1991,The Fisher King,the_fisher_king.jpg,75645,41.9,"Comedy, Drama, Fantasy",R,137,7.5,NA,"A former radio DJ, suicidally despondent because of a terrible mistake he made, finds redemption in helping a deranged homeless man who was an unwitting victim of that mistake.",0.5439380581760476,0.16630001132897615,0.012654888888888889,0.05493044444444444,4.94e-4,1.7777777777777777e-6,3.3333333333333333e-6,0,0.23101755555555556,0.06651088888888888,0.035804888888888886,0.03047992901708015
1991,Out for Justice,out_for_justice.jpg,20442,39.67,"Action, Crime, Drama",R,91,6.1,NA,The gruesome murder of a Brooklyn Detective will turn the case into a personal vendetta when the deceased's best friend and fellow officer will unleash an all-out attack against a psychotic Mafia enforcer's brutal gang.,0.08275697609954843,0.6386756247597078,0.013323529411764706,3.502673796791444e-4,4.7237076648841356e-5,0,0.008358288770053476,4.09982174688057e-5,0.08938948306595365,0.06339393939393939,0.18054991087344027,0.101889647824229
1991,The Doctor,the_doctor.jpg,4901,38.12,Drama,PG-13,122,7,NA,"When a self-centered doctor is diagnosed with cancer, he becomes better able to empathize with his patients and appreciate a life outside his career.",0.07950920206478815,0.8548833930497504,0.02339903593177621,1.822395608152267e-5,0,0,0,0,0.004874803516427535,0.057271819312198574,0.2711867105047072,0.02353409570544255
1991,Bill & Ted's Bogus Journey,bill__teds_bogus_journey.jpg,60129,38.04,"Adventure, Comedy, Fantasy",PG,93,6.3,60,A tyrant from the future creates evil android doubles of Bill and Ted and sends them back to eliminate the originals.,0.4235627837260428,0.46104477452630954,0.14280004991989992,0.006132669418088388,0.001507794642740078,1.942408557475141e-6,0.002513476673372832,1.5296467390116733e-4,0.08219981653951175,0.11725397817412625,0.13387953861969534,0.030202991030802016
1991,Dead Again,dead_again.jpg,25004,38.02,"Crime, Drama, Mystery",R,107,6.9,NA,"A woman who has lost her memory is taken in by a Los Angeles orphanage, and a private eye is enlisted to track down her identity, but he soon finds that he might have a past life connection to her that endangers their lives.",0.09932616274061203,0.5988063301255734,2.1775544388609715e-4,0,0,0,0,0,0.003457565605806812,0.2677749860413177,0.06210078168620882,0.03339724903837166
1991,Soapdish,soapdish.jpg,13733,36.49,"Comedy, Romance",PG-13,97,6.6,NA,"An ambitious television soap actress connives with her producer to scuttle the career of the show's long-time star, but nothing works as they plan.",0.19686172377182387,0.6800704791525805,0.07545816091954023,0.00896574712643678,3.471264367816092e-4,3.72183908045977e-4,2.3126436781609194e-4,0.004817471264367816,0.051103218390804596,0.08422022988505747,0.19800988505747127,0.03962075446398651
1991,The Doors,the_doors.jpg,80247,35.18,"Biography, Drama, Music",R,140,7.2,NA,"The story of the famous and influential 1960s rock band The Doors and its lead singer and composer, Jim Morrison, from his days as a UCLA film student in Los Angeles, to his untimely death in Paris, France at age 27 in 1971.",0.420084453739235,0.659964713022229,0.09715467640372584,0.04261467197778985,0.003813647977146076,1.7100207214275655e-6,1.005894542016215e-7,3.017683626048645e-7,0.024908513891403625,0.04102480535940612,0.26740001408252356,0.03266257425339807
1991,Freddy's Dead: The Final Nightmare,freddys_dead_the_final_nightmare.jpg,39250,34.87,"Fantasy, Horror",R,89,4.9,NA,"Dream-haunting Freddy Krueger returns once again to prowl the nightmares of Springwood's last surviving teenager, and of a woman whose personal connection to Krueger may mean his doom.",0.729922574628666,0.1898982471185954,0.13084669759222442,0.0036189529489728295,0.001952286282306163,1.9218025182239894e-5,9.222443119063397e-4,1.9969074442235477e-4,0.16082527059863044,0.15514910536779325,0.017358957366909653,0.028817803659609224
1991,White Fang,white_fang.jpg,18688,34.79,"Adventure, Drama",PG,107,6.7,NA,Jack London's classic adventure story about the friendship developed between a Yukon gold hunter and the mixed dog-wolf he rescues from the hands of a man who mistreats him.,0.14284829742556915,0.727996743217835,5.707762557077625e-4,0.0013841324200913243,0.004811643835616438,0,0.0441466894977169,0,0.012509988584474887,0.12442779680365297,0.19639554794520547,0.03648905782207961
1991,King Ralph,king_ralph.jpg,14638,34,"Comedy, Romance",PG,97,5.3,NA,"As the only relative to take over the Royal throne, a down on his luck American slob must learn the ways of the English.",0.22754246712883208,0.5882419605675326,0.04955223880597015,0.009337534549474847,8.130458817025982e-4,1.5478164731896074e-6,0.010076727473742398,0.0011982310668877834,0.0849607517965727,0.07083648424543947,0.17753609729132117,0.03318751834087349
1991,Curly Sue,curly_sue.jpg,19559,33.69,"Comedy, Drama, Family",PG,101,5.9,NA,"A homeless man and his young companion, who survive by conning people, meet a woman who may need them even more than they need her.",0.27246615198729446,0.46177500911549746,0.1054138912017763,1.9011934499028586e-4,1.1101859561476547e-5,6.938662225922842e-7,4.8154315847904523e-4,7.285595337218984e-6,0.07263252844851513,0.17240459339439357,0.08829621149042464,0.036782328673368954
1991,Dying Young,dying_young.jpg,14280,33.67,"Drama, Romance",R,111,6.1,NA,A nurse falls in love with a terminally ill man.,0.1495943106973422,0.5115957801465105,0.04688665175242356,5.027342779020631e-4,1.1372110365398956e-4,0,3.765846383296048e-4,0,0.13048036291324883,0.059571215510812826,0.1432817549092717,0.024810883074403097
1991,Grand Canyon,grand_canyon.jpg,14295,33.24,"Crime, Drama",R,134,6.9,NA,The fates of several people are intertwining randomly. Their sympathy of each other faces multiple differences in their lifestyles.,0.24480686699992152,0.45859177545503216,0.05327796911093997,0.01115716078743482,1.4645512688139916e-6,6.276648294917107e-7,3.975210586780835e-5,0.011272128062036719,0.11318104510796986,0.11387712540387616,0.10627516282148732,0.03245396847492895
1991,Jungle Fever,jungle_fever.jpg,16040,32.48,"Drama, Romance",R,132,6.5,NA,Friends and family of a married black architect react in different ways to his affair with an Italian secretary.,0.6170062953817842,0.3302058202603565,0.14257861635220126,0.02256272757365111,0.001367317665232263,1.1033873993159e-6,0,1.1033873993159e-6,0.15017941079112876,0.04549266247379455,0.13766126006841,0.02946485172211767
1991,Double Impact,double_impact.jpg,36212,30.1,"Action, Crime",R,110,5.6,NA,Twin brothers are separated when their parents are murdered but 25 years later they re-unite in order to avenge their parents' death.,0.5828955395407432,0.21122059966177587,0.09350597319347319,2.7025058275058274e-4,2.0323426573426573e-4,2.0396270396270396e-5,0.018574446386946386,8.012820512820513e-6,0.19012893356643357,0.10280703671328671,0.04039736305361306,0.02021654722380869
1991,L.A. Story,la_story.jpg,28427,28.86,"Comedy, Drama, Fantasy",PG-13,95,6.7,NA,"With the help of a talking freeway billboard, a wacky weatherman tries to win the heart of an English newspaper reporter, who is struggling to make sense of the strange world of early 1990s Los Angeles.",0.8043212221589904,0.1888431841616136,0.10938527916613268,0.021503481566918708,0.00854799436114315,1.0679653124866504e-6,1.0679653124866504e-6,0,0.1796072023580674,0.14135695672604554,0.012369174249220386,0.03597215533522042
1991,Deceived,deceived.jpg,6231,28.74,"Crime, Drama, Mystery",PG-13,104,6.2,NA,"A man is murdered when checking authenticity of ancient Egyptian jewelry at a museum. Adrienne finds out after the death of her husband, that he was using a fake name. Are the 2 deaths linked?",0.3410171231721834,0.09865278281187587,0.019491114598083868,0,0,0,6.378608697870821e-7,0.008204804368071236,0.27566560781762284,0.04921734471277125,0.008450380802939262,0.0323140842084931
